,Name,Address,Venue,Venue Latitude,Venue Longitude,Venue Category
27499,Whetstone,"Whetstone, Barnet",Starfish Coffee & Restaurant,51.61949,-0.11434458,Café
27500,Whetstone,"Whetstone, Barnet",Pizzeria Volare,51.61298633225821,-0.12202940430211452,Pizza Place
27501,Whetstone,"Whetstone, Barnet",Railway Tavern,51.64999296843973,-0.17453558947611647,Pub
27502,Whetstone,"Whetstone, Barnet",Baskervilles Tea Shop,51.619120712962015,-0.11306831154274262,Tea Room
27503,Whetstone,"Whetstone, Barnet",Kouzina Express,51.631394,-0.1283,Greek Restaurant
27504,Whetstone,"Whetstone, Barnet",Joie de Vie,51.653659,-0.201288,Bakery
27505,Whetstone,"Whetstone, Barnet",Deraliye,51.64938543346483,-0.14823083235611195,Turkish Restaurant
27506,Whetstone,"Whetstone, Barnet",PureGym London Southgate,51.63332483469447,-0.1267825157516313,Gym / Fitness Center
27507,Whetstone,"Whetstone, Barnet",The Glenlyn Hotel,51.61744699814261,-0.1777376117658003,Hotel
27508,Whetstone,"Whetstone, Barnet",The Cock Inn,51.654472,-0.1547457,Gastropub
27509,Whetstone,"Whetstone, Barnet",Asda,51.634352688557684,-0.13217002747052342,Supermarket
27510,Whetstone,"Whetstone, Barnet",Durum,51.60461256605286,-0.1888491529127337,Middle Eastern Restaurant
27511,Whetstone,"Whetstone, Barnet",Prezzo,51.64893726105606,-0.14825731973125178,Italian Restaurant
27512,Whetstone,"Whetstone, Barnet",Finchley Nurseries,51.620403025833255,-0.21713912944687466,Garden Center
27513,Whetstone,"Whetstone, Barnet",Walker Cricket Ground,51.625766975128144,-0.13038592645759525,Cricket Ground
27514,Whetstone,"Whetstone, Barnet",Finchley Golf Club,51.60986540126883,-0.20180764854402544,Golf Course
27515,Whetstone,"Whetstone, Barnet",Southgate Hockey Centre,51.656444008745304,-0.13894312589384494,Hockey Field
27516,Whetstone,"Whetstone, Barnet",The Winchmore,51.64030905122351,-0.11230512556829347,Gastropub
27517,Whetstone,"Whetstone, Barnet",artsdepot,51.61300979963933,-0.1766358163352978,Theater
27518,Whetstone,"Whetstone, Barnet",Muswell Hill Golf Club,51.60149571932233,-0.13793428232992755,Golf Course
27519,Whetstone,"Whetstone, Barnet",M&S Simply Food,51.63332828818331,-0.12552053490868456,Grocery Store
27520,Whetstone,"Whetstone, Barnet",Oakwood Park,51.641246082011705,-0.1201629638671875,Park
27521,Whetstone,"Whetstone, Barnet",Milkshake City,51.612589925413126,-0.1592331059101796,Dessert Shop
27522,Whetstone,"Whetstone, Barnet",Waterstones,51.65536764449228,-0.20260742879035312,Bookstore
27523,Whetstone,"Whetstone, Barnet",Beheshte Barin,51.60444083809936,-0.18901225817288025,Persian Restaurant
27524,Whetstone,"Whetstone, Barnet",PureGym New Barnet,51.64985328844585,-0.17263260976642075,Gym
27525,Whetstone,"Whetstone, Barnet",Swan Lane Park,51.62467395135908,-0.17833261929432365,Park
27526,Whetstone,"Whetstone, Barnet",Blue Olive,51.648706865467204,-0.14772309372458892,Greek Restaurant
27527,Whetstone,"Whetstone, Barnet",istanbul finchley,51.61907784872706,-0.17649007389379937,Turkish Restaurant
27528,Whetstone,"Whetstone, Barnet",Bites,51.60105242223279,-0.19392091902585573,Café
27529,Whetstone,"Whetstone, Barnet",Cochin,51.603208,-0.191178,Indian Restaurant
27530,Whetstone,"Whetstone, Barnet",Costa Coffee,51.61091225540162,-0.14346149266716626,Coffee Shop
27531,Whetstone,"Whetstone, Barnet",Warda Restaurant,51.63207868031998,-0.12637547198645616,Lebanese Restaurant
27532,Whetstone,"Whetstone, Barnet",Starbucks,51.61635,-0.17701,Coffee Shop
27533,Whetstone,"Whetstone, Barnet",PizzaExpress,51.65815633643237,-0.20095263496398208,Pizza Place
27534,Whetstone,"Whetstone, Barnet",Caffè Nero,51.61571642707558,-0.1766171539583891,Coffee Shop
27535,Whetstone,"Whetstone, Barnet",Al Fresco,51.64814659932981,-0.14749090537385745,Italian Restaurant
27536,Whetstone,"Whetstone, Barnet",The Elephant Inn,51.611493579467464,-0.17909431238014684,Pub
27537,Whetstone,"Whetstone, Barnet",Co-op Food,51.64319021667062,-0.164644718170166,Grocery Store
27538,Whetstone,"Whetstone, Barnet",Chimichanga,51.60459502229089,-0.1731313835734617,Mexican Restaurant
27539,Whetstone,"Whetstone, Barnet",Cock & Dragon,51.654505837818554,-0.1545445242115809,Pub
27540,Whetstone,"Whetstone, Barnet",Caffè Nero,51.654861350903246,-0.20174251971706453,Coffee Shop
27541,Whetstone,"Whetstone, Barnet",wagamama,51.60383656452929,-0.17375707715352806,Asian Restaurant
27542,Whetstone,"Whetstone, Barnet",Waitrose & Partners,51.65588336632445,-0.20372468058224058,Supermarket
27543,Whetstone,"Whetstone, Barnet",Izakaya Japan,51.600857780915824,-0.19425185505777973,Japanese Restaurant
27544,White City,"White City, Hammersmith and Fulham",Carpe Diem,51.633162049733436,-0.17567592404787866,Coffee Shop
27545,White City,"White City, Hammersmith and Fulham",Em's Coffee,51.632201229491116,-0.17547168596628904,Café
27546,White City,"White City, Hammersmith and Fulham",Waitrose & Partners,51.631462569243006,-0.17555531779100875,Supermarket
27547,White City,"White City, Hammersmith and Fulham",Everyman,51.64679349064748,-0.18767533265441558,Movie Theater
27548,White City,"White City, Hammersmith and Fulham",Hampden Square,51.63386962055477,-0.14617095378454673,Plaza
27549,White City,"White City, Hammersmith and Fulham",Coffee Culture,51.6309694030025,-0.1752887499889821,Coffee Shop
27550,White City,"White City, Hammersmith and Fulham",M&S Simply Food,51.634634185705806,-0.17589967505261975,Grocery Store
27551,White City,"White City, Hammersmith and Fulham",ChickenShed Theatre,51.64427131261342,-0.14547910880112863,Theater
27552,White City,"White City, Hammersmith and Fulham",Bohemia Bar,51.61530298870641,-0.176606810713685,Bar
27553,White City,"White City, Hammersmith and Fulham",Three Horseshoes Pub,51.627387150139576,-0.1747579604220368,Pub
27554,White City,"White City, Hammersmith and Fulham",Middeys Brasserie & Bar,51.65084307315149,-0.1495762482591236,Bistro
27555,White City,"White City, Hammersmith and Fulham",Boyden's Kitchen,51.615233377796784,-0.14613644349415592,Café
27556,White City,"White City, Hammersmith and Fulham",Ai Sushi,51.6174555986311,-0.17669576228337167,Sushi Restaurant
27557,White City,"White City, Hammersmith and Fulham",Oak Hill Park,51.63622603386862,-0.15447020596379016,Park
27558,White City,"White City, Hammersmith and Fulham",Miracles,51.65102263812796,-0.14967546856912217,Café
27559,White City,"White City, Hammersmith and Fulham",Trent Park,51.65734307739644,-0.1490761363199131,Park
27560,White City,"White City, Hammersmith and Fulham",El Vaquero,51.625716486839,-0.17607814794452403,Brazilian Restaurant
27561,White City,"White City, Hammersmith and Fulham",Skewd Kitchen,51.65075870583813,-0.1494688544498921,Turkish Restaurant
27562,White City,"White City, Hammersmith and Fulham",Fantozzi,51.6334491396845,-0.13129965140297453,Italian Restaurant
27563,White City,"White City, Hammersmith and Fulham",B-B-Q Grill,51.63007900959148,-0.1746225357055664,Mediterranean Restaurant
27564,White City,"White City, Hammersmith and Fulham",Grovelands Park,51.632246789761325,-0.11908826719344554,Park
27565,White City,"White City, Hammersmith and Fulham",Kervan Sofrasi,51.63400584412574,-0.1333950677380988,Turkish Restaurant
27566,White City,"White City, Hammersmith and Fulham",Boulangerie Joie De Vie,51.61407918705592,-0.17680505490055815,Breakfast Spot
27567,White City,"White City, Hammersmith and Fulham",Southgate Leisure Centre,51.6342014891183,-0.12422546461386143,Gym / Fitness Center
27568,White City,"White City, Hammersmith and Fulham",Potters Pantry,51.65180206298828,-0.1797301322221756,Café
27569,White City,"White City, Hammersmith and Fulham",Alfresco,51.63182396672654,-0.17564309283821664,Italian Restaurant
27570,White City,"White City, Hammersmith and Fulham",Da Franco Ristorante Italiano,51.61292234426258,-0.15812127116396368,Italian Restaurant
27571,White City,"White City, Hammersmith and Fulham",Wilton Patisserie,51.63322869906255,-0.1305765537512706,Dessert Shop
27572,White City,"White City, Hammersmith and Fulham",Pets at Home,51.61123541224589,-0.14214217118505,Pet Store
27573,White City,"White City, Hammersmith and Fulham",Waitrose & Partners,51.6114459,-0.1797448,Supermarket
27574,White City,"White City, Hammersmith and Fulham",Griffin,51.63011867839009,-0.17486580624161954,Pub
27575,White City,"White City, Hammersmith and Fulham",Fresh Fry Fish 'n' Chips,51.6464507358062,-0.18707211077851865,Fish & Chips Shop
27576,White City,"White City, Hammersmith and Fulham",La Petite Auberge,51.6472,-0.14713761,French Restaurant
27577,White City,"White City, Hammersmith and Fulham",Vero Caffe,51.615112166441996,-0.19073206865685788,Café
27578,White City,"White City, Hammersmith and Fulham",Harris + Hoole,51.63254845572807,-0.12787840512324328,Coffee Shop
27579,White City,"White City, Hammersmith and Fulham",Michaels,51.61518398585476,-0.1908528632543368,Café
27580,White City,"White City, Hammersmith and Fulham",David Lloyd Finchley,51.605859260240244,-0.1741531491279602,Gym / Fitness Center
27581,White City,"White City, Hammersmith and Fulham",The Black Horse,51.653074676346264,-0.20671865927031788,Pub
27582,White City,"White City, Hammersmith and Fulham",Chippers Fish And Chips,51.65100343846741,-0.14982739825724725,Fish & Chips Shop
27583,White City,"White City, Hammersmith and Fulham",Divans,51.60547134466984,-0.18784697192525088,Turkish Restaurant
27584,White City,"White City, Hammersmith and Fulham",Heddons Kitchen,51.64718241983528,-0.14723112063599558,Café
27585,White City,"White City, Hammersmith and Fulham",Waterstones,51.61593265615856,-0.17666659948721988,Bookstore
27586,White City,"White City, Hammersmith and Fulham",Deserie,51.65081397026467,-0.14935873816155798,Greek Restaurant
27587,White City,"White City, Hammersmith and Fulham",Broomfield Park,51.6176162709669,-0.11564353688647666,Park
27588,White City,"White City, Hammersmith and Fulham",Ye Old Mitre Inne,51.65293985597287,-0.19950711317058195,Pub
27589,White City,"White City, Hammersmith and Fulham",Tintico,51.60111707190908,-0.1937450593977982,Coffee Shop
27590,White City,"White City, Hammersmith and Fulham",Nando's,51.6045078173396,-0.17356944570371363,Portuguese Restaurant
27591,White City,"White City, Hammersmith and Fulham",Ye Olde Cherry Tree,51.6247982384981,-0.12323329862508671,Pub
27592,White City,"White City, Hammersmith and Fulham",Orange Tree,51.63003072454363,-0.19728554254526243,Pub
27593,White City,"White City, Hammersmith and Fulham",Cocorico,51.63160320505423,-0.1752898666962523,Italian Restaurant
27594,White City,"White City, Hammersmith and Fulham",Victoria Park,51.60523055074609,-0.1846199276499771,Park
27595,White City,"White City, Hammersmith and Fulham",Thai & Co.,51.61734830303666,-0.176530070493257,Thai Restaurant
27596,White City,"White City, Hammersmith and Fulham",Claud W Dennis Coffee,51.632661262399104,-0.12830371857669504,Café
27597,White City,"White City, Hammersmith and Fulham",Flying Tiger,51.61629152623109,-0.17681949226337726,Gift Shop
27598,White City,"White City, Hammersmith and Fulham",Oak Caffe,51.62988708892811,-0.17450719500810763,Coffee Shop
27599,White City,"White City, Hammersmith and Fulham",Starfish Coffee & Restaurant,51.61949,-0.11434458,Café
27600,White City,"White City, Hammersmith and Fulham",Pizzeria Volare,51.61298633225821,-0.12202940430211452,Pizza Place
27601,White City,"White City, Hammersmith and Fulham",Railway Tavern,51.64999296843973,-0.17453558947611647,Pub
27602,White City,"White City, Hammersmith and Fulham",Baskervilles Tea Shop,51.619120712962015,-0.11306831154274262,Tea Room
27603,White City,"White City, Hammersmith and Fulham",Kouzina Express,51.631394,-0.1283,Greek Restaurant
27604,White City,"White City, Hammersmith and Fulham",Joie de Vie,51.653659,-0.201288,Bakery
27605,White City,"White City, Hammersmith and Fulham",Deraliye,51.64938543346483,-0.14823083235611195,Turkish Restaurant
27606,White City,"White City, Hammersmith and Fulham",PureGym London Southgate,51.63332483469447,-0.1267825157516313,Gym / Fitness Center
27607,White City,"White City, Hammersmith and Fulham",The Glenlyn Hotel,51.61744699814261,-0.1777376117658003,Hotel
27608,White City,"White City, Hammersmith and Fulham",The Cock Inn,51.654472,-0.1547457,Gastropub
27609,White City,"White City, Hammersmith and Fulham",Asda,51.634352688557684,-0.13217002747052342,Supermarket
27610,White City,"White City, Hammersmith and Fulham",Durum,51.60461256605286,-0.1888491529127337,Middle Eastern Restaurant
27611,White City,"White City, Hammersmith and Fulham",Prezzo,51.64893726105606,-0.14825731973125178,Italian Restaurant
27612,White City,"White City, Hammersmith and Fulham",Finchley Nurseries,51.620403025833255,-0.21713912944687466,Garden Center
27613,White City,"White City, Hammersmith and Fulham",Walker Cricket Ground,51.625766975128144,-0.13038592645759525,Cricket Ground
27614,White City,"White City, Hammersmith and Fulham",Finchley Golf Club,51.60986540126883,-0.20180764854402544,Golf Course
27615,White City,"White City, Hammersmith and Fulham",Southgate Hockey Centre,51.656444008745304,-0.13894312589384494,Hockey Field
27616,White City,"White City, Hammersmith and Fulham",The Winchmore,51.64030905122351,-0.11230512556829347,Gastropub
27617,White City,"White City, Hammersmith and Fulham",artsdepot,51.61300979963933,-0.1766358163352978,Theater
27618,White City,"White City, Hammersmith and Fulham",Muswell Hill Golf Club,51.60149571932233,-0.13793428232992755,Golf Course
27619,White City,"White City, Hammersmith and Fulham",M&S Simply Food,51.63332828818331,-0.12552053490868456,Grocery Store
27620,White City,"White City, Hammersmith and Fulham",Oakwood Park,51.641246082011705,-0.1201629638671875,Park
27621,White City,"White City, Hammersmith and Fulham",Milkshake City,51.612589925413126,-0.1592331059101796,Dessert Shop
27622,White City,"White City, Hammersmith and Fulham",Waterstones,51.65536764449228,-0.20260742879035312,Bookstore
27623,White City,"White City, Hammersmith and Fulham",Beheshte Barin,51.60444083809936,-0.18901225817288025,Persian Restaurant
27624,White City,"White City, Hammersmith and Fulham",PureGym New Barnet,51.64985328844585,-0.17263260976642075,Gym
27625,White City,"White City, Hammersmith and Fulham",Swan Lane Park,51.62467395135908,-0.17833261929432365,Park
27626,White City,"White City, Hammersmith and Fulham",Blue Olive,51.648706865467204,-0.14772309372458892,Greek Restaurant
27627,White City,"White City, Hammersmith and Fulham",istanbul finchley,51.61907784872706,-0.17649007389379937,Turkish Restaurant
27628,White City,"White City, Hammersmith and Fulham",Bites,51.60105242223279,-0.19392091902585573,Café
27629,White City,"White City, Hammersmith and Fulham",Cochin,51.603208,-0.191178,Indian Restaurant
27630,White City,"White City, Hammersmith and Fulham",Costa Coffee,51.61091225540162,-0.14346149266716626,Coffee Shop
27631,White City,"White City, Hammersmith and Fulham",Warda Restaurant,51.63207868031998,-0.12637547198645616,Lebanese Restaurant
27632,White City,"White City, Hammersmith and Fulham",Starbucks,51.61635,-0.17701,Coffee Shop
27633,White City,"White City, Hammersmith and Fulham",PizzaExpress,51.65815633643237,-0.20095263496398208,Pizza Place
27634,White City,"White City, Hammersmith and Fulham",Caffè Nero,51.61571642707558,-0.1766171539583891,Coffee Shop
27635,White City,"White City, Hammersmith and Fulham",Al Fresco,51.64814659932981,-0.14749090537385745,Italian Restaurant
27636,White City,"White City, Hammersmith and Fulham",The Elephant Inn,51.611493579467464,-0.17909431238014684,Pub
27637,White City,"White City, Hammersmith and Fulham",Co-op Food,51.64319021667062,-0.164644718170166,Grocery Store
27638,White City,"White City, Hammersmith and Fulham",Chimichanga,51.60459502229089,-0.1731313835734617,Mexican Restaurant
27639,White City,"White City, Hammersmith and Fulham",Cock & Dragon,51.654505837818554,-0.1545445242115809,Pub
27640,White City,"White City, Hammersmith and Fulham",Caffè Nero,51.654861350903246,-0.20174251971706453,Coffee Shop
27641,White City,"White City, Hammersmith and Fulham",wagamama,51.60383656452929,-0.17375707715352806,Asian Restaurant
27642,White City,"White City, Hammersmith and Fulham",Waitrose & Partners,51.65588336632445,-0.20372468058224058,Supermarket
27643,White City,"White City, Hammersmith and Fulham",Izakaya Japan,51.600857780915824,-0.19425185505777973,Japanese Restaurant
27644,Whitechapel,"Whitechapel, Tower Hamlets",Amber,51.51382000799698,-0.06882484772317549,Middle Eastern Restaurant
27645,Whitechapel,"Whitechapel, Tower Hamlets",The Dog And Truck,51.51271210492425,-0.06686747074127197,Bar
27646,Whitechapel,"Whitechapel, Tower Hamlets",Curzon Aldgate,51.51383024563393,-0.06895441664218424,Movie Theater
27647,Whitechapel,"Whitechapel, Tower Hamlets",Lahore Kebab House,51.51448275170743,-0.0629117079795249,Pakistani Restaurant
27648,Whitechapel,"Whitechapel, Tower Hamlets",Qbic Hotel,51.51618309196157,-0.06745360023687705,Hotel
27649,Whitechapel,"Whitechapel, Tower Hamlets",Bento Bab,51.51201938176708,-0.06879632145656489,Korean Restaurant
27650,Whitechapel,"Whitechapel, Tower Hamlets",Urban Fitness,51.51207158647524,-0.06895003632372398,Gym / Fitness Center
27651,Whitechapel,"Whitechapel, Tower Hamlets",Calumet / Wex Photographic,51.515057,-0.067522,Camera Store
27652,Whitechapel,"Whitechapel, Tower Hamlets",Treves & Hyde,51.51411421160949,-0.07060639095470833,Restaurant
27653,Whitechapel,"Whitechapel, Tower Hamlets",Pizza Union,51.51382253031655,-0.07052889067428919,Pizza Place
27654,Whitechapel,"Whitechapel, Tower Hamlets",Exmouth Coffee,51.51583482501512,-0.07020574627652126,Coffee Shop
27655,Whitechapel,"Whitechapel, Tower Hamlets",Wilton's Music Hall,51.51040858309498,-0.06686471695487596,Music Venue
27656,Whitechapel,"Whitechapel, Tower Hamlets",Grounded,51.51630678447897,-0.06917875073572693,Coffee Shop
27657,Whitechapel,"Whitechapel, Tower Hamlets",Lmnh Kitchen,51.5128138166248,-0.0670839238435761,Café
27658,Whitechapel,"Whitechapel, Tower Hamlets",Premier Inn London City Aldgate,51.51430853938261,-0.06992669054964845,Hotel
27659,Whitechapel,"Whitechapel, Tower Hamlets",Sushinoen,51.5160182394666,-0.06920525520322131,Japanese Restaurant
27660,Whitechapel,"Whitechapel, Tower Hamlets",Whitechapel Gallery,51.51605041017527,-0.07024088193491729,Art Gallery
27661,Whitechapel,"Whitechapel, Tower Hamlets",The Running Horse,51.51353323218282,-0.06981648438765455,Pub
27662,Whitechapel,"Whitechapel, Tower Hamlets",The Oliver Conquest,51.51315143045485,-0.06998430421807271,Pub
27663,Whitechapel,"Whitechapel, Tower Hamlets",Tayyabs,51.51718936865927,-0.06342851969346093,Pakistani Restaurant
27664,Whitechapel,"Whitechapel, Tower Hamlets",Wombat's London,51.51036693875147,-0.06826947736554304,Hostel
27665,Whitechapel,"Whitechapel, Tower Hamlets",The Stable,51.516957243407695,-0.06771676381300347,Pizza Place
27666,Whitechapel,"Whitechapel, Tower Hamlets",4D Modelshop,51.51123561520239,-0.06872867362173535,Arts & Crafts Store
27667,Whitechapel,"Whitechapel, Tower Hamlets",Leman Locke,51.51441738852141,-0.07051006747211652,Hotel
27668,Whitechapel,"Whitechapel, Tower Hamlets",Indo,51.517758144752285,-0.06553869650430817,Pub
27669,Whitechapel,"Whitechapel, Tower Hamlets",Stolen Space Gallery,51.51645512028808,-0.07007094909887893,Art Gallery
27670,Whitechapel,"Whitechapel, Tower Hamlets",Cafe Spice Namaste,51.51148456888737,-0.07069308621645129,Indian Restaurant
27671,Whitechapel,"Whitechapel, Tower Hamlets",Efes,51.5161951312114,-0.06968659396281636,Turkish Restaurant
27672,Whitechapel,"Whitechapel, Tower Hamlets",VAGABOND @ The CASS,51.51539465996722,-0.07052164013286362,Coffee Shop
27673,Whitechapel,"Whitechapel, Tower Hamlets",Pilpel,51.514203072937484,-0.07013728814264002,Falafel Restaurant
27674,Whitechapel,"Whitechapel, Tower Hamlets",The Pastry Parlour,51.51349668174356,-0.06972533382432641,Café
27675,Whitechapel,"Whitechapel, Tower Hamlets",Pixxa,51.51646442123059,-0.06926536560058594,Pizza Place
27676,Whitechapel,"Whitechapel, Tower Hamlets",Needoo Grill,51.5170700412192,-0.062379116765590076,Indian Restaurant
27677,Whitechapel,"Whitechapel, Tower Hamlets",Leman Street Tavern,51.513741265382045,-0.07047560530704403,Gastropub
27678,Whitechapel,"Whitechapel, Tower Hamlets",Lahore One,51.51472527714818,-0.05939866665757108,Indian Restaurant
27679,Whitechapel,"Whitechapel, Tower Hamlets",Halal Restaurant,51.513429,-0.071699,Indian Restaurant
27680,Whitechapel,"Whitechapel, Tower Hamlets",Mahogany Bar,51.51035392833831,-0.06687975333626074,Dive Bar
27681,Whitechapel,"Whitechapel, Tower Hamlets",Wombar,51.51038385874414,-0.06776232626981146,Bar
27682,Whitechapel,"Whitechapel, Tower Hamlets",Maedah Grill,51.51688700203708,-0.06552184723429846,Turkish Restaurant
27683,Whitechapel,"Whitechapel, Tower Hamlets",Black Sheep Coffee,51.51506638659019,-0.07212602182936691,Coffee Shop
27684,Whitechapel,"Whitechapel, Tower Hamlets",The Empress,51.51129572953423,-0.0687175730876356,Indian Restaurant
27685,Whitechapel,"Whitechapel, Tower Hamlets",Grange Tower Bridge Hotel,51.51160730571065,-0.07173455285181925,Hotel
27686,Whitechapel,"Whitechapel, Tower Hamlets",Love In A Cup,51.51643267705912,-0.06992529450305622,Coffee Shop
27687,Whitechapel,"Whitechapel, Tower Hamlets",The Castle,51.514985580085515,-0.06869236329962905,Pub
27688,Whitechapel,"Whitechapel, Tower Hamlets",Bari Bari,51.515243321921545,-0.06879359209913499,Korean Restaurant
27689,Whitechapel,"Whitechapel, Tower Hamlets",Zaza's,51.518066279080806,-0.06434022002480312,Indian Restaurant
27690,Whitechapel,"Whitechapel, Tower Hamlets",Marlin Apartments,51.51493027271083,-0.0675671550889664,Hotel
27691,Whitechapel,"Whitechapel, Tower Hamlets",Long Shot Coffee,51.51167545672168,-0.06891345468271766,Coffee Shop
27692,Whitechapel,"Whitechapel, Tower Hamlets",Cirilo Noodle Bar And Grill,51.510709,-0.068218,Filipino Restaurant
27693,Whitechapel,"Whitechapel, Tower Hamlets",The Warehouse,51.51497841288933,-0.06818758033875084,Pizza Place
27694,Whitechapel,"Whitechapel, Tower Hamlets",Apples & Pears,51.51694966526078,-0.07009570049987426,Cocktail Bar
27695,Whitechapel,"Whitechapel, Tower Hamlets",Whitechapel Gallery Café,51.51599960893446,-0.06988765895090132,Café
27696,Whitechapel,"Whitechapel, Tower Hamlets",Creams,51.517195,-0.062751,Ice Cream Shop
27697,Whitechapel,"Whitechapel, Tower Hamlets",Whitechapel Grind,51.51440918709595,-0.07283383075132631,Coffee Shop
27698,Whitechapel,"Whitechapel, Tower Hamlets",Red Chilli Restaurant,51.51139991332615,-0.06881875435993012,Indian Restaurant
27699,Whitechapel,"Whitechapel, Tower Hamlets",Ibis Budget Hotel,51.51774003239486,-0.06470689343733019,Hotel
27700,Whitechapel,"Whitechapel, Tower Hamlets",Fuga,51.51606684144174,-0.06199989453706012,Sandwich Place
27701,Whitechapel,"Whitechapel, Tower Hamlets",The Crêpe Shop,51.51722403123086,-0.06288834698534487,Creperie
27702,Whitechapel,"Whitechapel, Tower Hamlets",Khushbu Grill House,51.51617375951453,-0.069602191963501,Indian Restaurant
27703,Whitechapel,"Whitechapel, Tower Hamlets",Dulce,51.515756968925196,-0.07041448899388883,Coffee Shop
27704,Whitechapel,"Whitechapel, Tower Hamlets",Costa Coffee,51.51619041161155,-0.06204620945681749,Coffee Shop
27705,Whitechapel,"Whitechapel, Tower Hamlets",Costa Coffee,51.51496605701538,-0.07265757461434456,Coffee Shop
27706,Whitechapel,"Whitechapel, Tower Hamlets",Jack the Ripper Museum,51.510782412671055,-0.06792157888412476,History Museum
27707,Whitechapel,"Whitechapel, Tower Hamlets",Aldgate Coffee House,51.516040298166835,-0.06978099359779591,Café
27708,Whitechapel,"Whitechapel, Tower Hamlets",KFC,51.515686677126936,-0.07031659809032155,Fast Food Restaurant
27709,Whitechapel,"Whitechapel, Tower Hamlets",Sainsbury's Local,51.513310950163124,-0.06996206436318479,Grocery Store
27710,Whitechapel,"Whitechapel, Tower Hamlets",Starbucks,51.517003,-0.068061,Coffee Shop
27711,Whitechapel,"Whitechapel, Tower Hamlets",Lemans Coffee Shop,51.511762417565535,-0.06900607083617515,Sandwich Place
27712,Whitechapel,"Whitechapel, Tower Hamlets",Mulberry Sports & Leisure Centre,51.514158573623384,-0.059170724779948,Gym / Fitness Center
27713,Whitechapel,"Whitechapel, Tower Hamlets",White Swan,51.51359724485176,-0.07150963579676645,Pub
27714,Whitechapel,"Whitechapel, Tower Hamlets",Simmons Bar,51.510796266875225,-0.0690648893190607,Cocktail Bar
27715,Whitechapel,"Whitechapel, Tower Hamlets",Costa Coffee,51.511502,-0.071572,Coffee Shop
27716,Whitechapel,"Whitechapel, Tower Hamlets",The Dispensary,51.51414990207553,-0.07082612960523997,Pub
27717,Whitechapel,"Whitechapel, Tower Hamlets",Motown Desserts,51.51713174689595,-0.06412302306731497,Dessert Shop
27718,Whitechapel,"Whitechapel, Tower Hamlets",Premier Inn London City (Tower Hill),51.511216433624355,-0.07166460156440735,Hotel
27719,Whitechapel,"Whitechapel, Tower Hamlets",Arbor City Hotel,51.516599367653015,-0.06989761113463301,Hotel
27720,Whitechapel,"Whitechapel, Tower Hamlets",The Brown Bear,51.511324852861,-0.0686846874225358,Pub
27721,Whitechapel,"Whitechapel, Tower Hamlets",Assam Place Gym,51.51564264622324,-0.06787239091672992,Gym
27722,Whitechapel,"Whitechapel, Tower Hamlets",The Whitechapel Hotel,51.51612859999999,-0.06244579999999999,Hotel
27723,Whitechapel,"Whitechapel, Tower Hamlets",McDonald's,51.514573,-0.05948,Fast Food Restaurant
27724,Whitechapel,"Whitechapel, Tower Hamlets",The Curve Gym,51.51672175115794,-0.06623488599306838,Gym
27725,Whitechapel,"Whitechapel, Tower Hamlets",Tesco Express,51.51469882233159,-0.05891875621042533,Grocery Store
27726,Whitechapel,"Whitechapel, Tower Hamlets",Jungle Braai,51.51698081550177,-0.07017044364826613,African Restaurant
27727,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Amber,51.51382000799698,-0.06882484772317549,Middle Eastern Restaurant
27728,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",The Dog And Truck,51.51271210492425,-0.06686747074127197,Bar
27729,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Curzon Aldgate,51.51383024563393,-0.06895441664218424,Movie Theater
27730,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Lahore Kebab House,51.51448275170743,-0.0629117079795249,Pakistani Restaurant
27731,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Qbic Hotel,51.51618309196157,-0.06745360023687705,Hotel
27732,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Bento Bab,51.51201938176708,-0.06879632145656489,Korean Restaurant
27733,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Urban Fitness,51.51207158647524,-0.06895003632372398,Gym / Fitness Center
27734,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Calumet / Wex Photographic,51.515057,-0.067522,Camera Store
27735,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Treves & Hyde,51.51411421160949,-0.07060639095470833,Restaurant
27736,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Pizza Union,51.51382253031655,-0.07052889067428919,Pizza Place
27737,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Exmouth Coffee,51.51583482501512,-0.07020574627652126,Coffee Shop
27738,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Wilton's Music Hall,51.51040858309498,-0.06686471695487596,Music Venue
27739,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Grounded,51.51630678447897,-0.06917875073572693,Coffee Shop
27740,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Lmnh Kitchen,51.5128138166248,-0.0670839238435761,Café
27741,Widmore (also Widmore Green),"Widmore (also Widmore Green), Bromley",Premier Inn London City Aldgate,51.51430853938261,-0.06992669054964845,Hotel
